tag,tray,tray.rep,treatment,block,family,population,uline,dateplanted,shoot,root,survival,daysharvest,leaf_atharvest,height_atharvest,branches_atharvest,datedeathmiss,daysdeath,noddatamiss,totalwhite,totalred,totalnod,contaminated_nfixing_nodules
1653,57,3,Mix,5,KA11,KA,67,19-Oct-11,249.5,65.1,1,100,35,7NA8,3,0,NA,0,124,358,482,NA
1776,60,30,R,5,RBE17,RBE,77,19-Oct-11,249,65.3,1,100,21,14NA5,2,0,NA,0,39,418,457,NA
1837,63,13,R,5,FOR1,FOR,33,19-Oct-11,268,65.3,1,101,29,7NA4,4,0,NA,0,100,441,541,NA
1623,56,5,R,5,AC21,AC,12,19-Oct-11,198.9,65.4,1,100,22,7NA4,3,0,NA,0,73,337,410,NA
2765,96,1,R,8,WR18,WR,95,21-Oct-11,183.1,65.6,1,102,23,9NA6,1,0,NA,0,83,848,931,NA
1352,46,18,Mix,4,RBE40,RBE,87,18-Oct-11,188.4,65.8,1,100,30,7NA4,1,0,NA,0,189,365,554,NA
1904,65,20,R,6,WR34,WR,98,19-Oct-11,168,65.9,1,101,16,9NA3,1,0,NA,0,93,400,493,NA
1320,45,14,Mix,4,AC11,AC,6,18-Oct-11,258,65.9,1,100,10,36NA5,2,0,NA,0,133,369,502,NA
2504,86,20,R,7,F227,F2,31,20-Oct-11,220.2,66,1,102,25,10NA7,2,0,NA,0,192,684,876,NA
2589,89,13,R,8,DE11,DE,15,21-Oct-11,172,66.2,1,102,NA,7NA6,3,0,NA,0,10,139,149,NA
1149,40,3,Mix,4,WR10,WR,94,18-Oct-11,207.3,66.3,1,99,22,9NA8,4,0,NA,0,96,171,267,NA
381,14,5,R,2,FOR28,FOR,39,17-Oct-11,207.9,66.3,1,95,9,27,1,0,NA,0,34,205,239,NA
1496,51,2,R,4,F228,F2,32,18-Oct-11,157.9,66.7,1,100,25,6NA7,1,0,NA,0,66,340,406,NA
1656,57,6,Mix,5,RBE45,RBE,89,19-Oct-11,231.8,66.7,1,100,24,9NA9,4,0,NA,0,133,236,369,NA
1769,60,23,R,5,FOR19,FOR,37,19-Oct-11,256,66.8,1,100,31,8,4,0,NA,0,67,476,543,NA
1449,49,19,R,4,HTD15,HTD,46,18-Oct-11,271.1,66.8,1,100,33,8,4,0,NA,0,28,277,305,NA
2568,88,24,R,8,RBE14,RBE,75,21-Oct-11,299.3,66.8,1,102,29,8NA1,4,0,NA,0,124,662,786,NA
2549,88,5,R,8,RBE25,RBE,82,21-Oct-11,314.8,66.8,1,102,35,11NA8,4,0,NA,0,253,641,894,NA
2387,81,27,R,7,RBE43,RBE,88,20-Oct-11,255.7,66.9,1,102,26,7,3,0,NA,0,60,571,631,NA
1458,49,28,R,4,RBE14,RBE,75,18-Oct-11,365.5,67,1,100,31,22NA2,3,0,NA,0,18,200,218,NA
2398,82,6,R,7,DU4,DU,19,20-Oct-11,188,67.6,1,102,19,8NA4,2,0,NA,0,314,894,1208,NA
2374,81,14,R,7,FOR15,FOR,35,20-Oct-11,277.7,68,1,102,32,8NA2,5,0,NA,0,107,906,1013,NA
1584,54,12,R,5,RBE32,RBE,84,19-Oct-11,161,68.1,1,100,21,5NA9,1,0,NA,0,373,686,1059,NA
164,6,4,Mix,1,DU28,DU,22,17-Oct-11,199,68.2,1,94,18,12NA1,1,0,NA,0,259,273,532,NA
2409,82,17,R,7,RBE21,RBE,79,20-Oct-11,228,68.3,1,102,31,6NA3,3,0,NA,0,160,522,682,NA
52,2,20,R,1,RBE43,RBE,88,17-Oct-11,172.3,68.4,1,93,14,11NA2,1,0,NA,0,36,248,284,NA
1836,63,12,R,5,HTD15,HTD,46,19-Oct-11,265,68.6,1,101,34,7NA5,3,0,NA,0,78,372,450,NA
2393,82,1,R,7,RBE32,RBE,84,20-Oct-11,278,68.6,1,102,30,9NA2,3,0,NA,0,263,807,1070,NA
1828,63,4,R,5,KA11,KA,67,19-Oct-11,325,68.6,1,101,36,7NA5,4,0,NA,0,145,599,744,NA
2644,91,22,R,8,RBE38,RBE,86,21-Oct-11,213.4,68.7,1,102,21,7NA7,3,0,NA,0,155,706,861,NA
770,27,14,R,3,RBE24,RBE,81,18-Oct-11,170,69.4,1,97,22,7NA9,3,0,NA,0,102,509,611,NA
1921,66,5,R,6,DE13,DE,16,19-Oct-11,185,69.4,1,101,23,8NA5,4,0,NA,0,22,281,303,NA
674,24,14,Mix,3,RBE14,RBE,75,18-Oct-11,279,69.4,1,95,33,11NA5,5,0,NA,0,39,361,400,NA
2487,86,3,R,7,FOR43,FOR,42,20-Oct-11,226.7,69.6,1,102,27,10NA4,3,0,NA,0,257,700,957,NA
200,7,26,Mix,1,HTR19,HTR,59,17-Oct-11,201.8,69.65,1,107,25,6NA4,1,0,NA,0,52,496,548,NA
2583,89,7,R,8,FOR1,FOR,33,21-Oct-11,94.9,69.7,1,102,NA,6NA5,1,0,NA,0,7,129,136,NA
1440,49,10,R,4,WT39,WT,112,18-Oct-11,314.4,69.7,1,100,13,32NA1,4,0,NA,0,58,278,336,NA
1619,56,1,R,5,HTR19,HTR,59,19-Oct-11,189.5,69.9,1,100,26,6,3,0,NA,0,199,336,535,NA
2670,92,16,Mix,8,F211,F2,24,21-Oct-11,170,70.1,1,102,17,9NA4,3,0,NA,0,572,838,1410,NA
671,24,11,Mix,3,DU26,DU,21,18-Oct-11,220.7,70.2,1,95,20,11NA3,1,0,NA,0,186,595,781,NA
1669,57,19,Mix,5,WT23,WT,105,19-Oct-11,244,70.4,1,100,22,7NA4,3,0,NA,0,85,249,334,NA
2070,71,30,R,6,KA27,KA,72,19-Oct-11,338.3,70.4,1,102,25,18NA7,5,0,NA,0,236,501,737,NA
1899,65,15,R,6,HTD7,HTD,44,19-Oct-11,217,70.5,1,101,20,7NA7,2,0,NA,0,34,391,425,NA
1814,62,4,Mix,5,FOR28,FOR,39,19-Oct-11,277,70.5,1,101,34,29NA6,2,0,NA,0,159,251,410,NA
1760,60,14,R,5,RBE2,RBE,73,19-Oct-11,293,70.7,1,100,32,9NA8,3,0,NA,0,111,574,685,NA
1461,49,31,R,4,FOR43,FOR,42,18-Oct-11,233.9,71.1,1,100,30,11NA9,1,0,NA,0,156,602,758,NA
34,2,2,R,1,AC11,AC,6,17-Oct-11,326,71.2,1,93,14,36NA2,1,0,NA,0,45,270,315,NA
239,9,19,R,1,WT32,WT,108,17-Oct-11,175.6,71.5,1,94,20,10NA5,1,0,NA,0,74,432,506,NA
977,34,19,R,3,AC3,AC,3,18-Oct-11,228.6,71.9,1,99,39,9NA4,4,0,NA,0,81,354,435,NA
2017,70,9,R,6,HTR1,HTR,53,19-Oct-11,165.1,72,1,102,18,6NA9,3,0,NA,0,39,388,427,NA
2488,86,4,R,7,AC7,AC,5,20-Oct-11,279,72,1,102,28,10NA7,1,0,NA,0,114,503,617,NA
554,20,4,R,2,RBE45,RBE,89,17-Oct-11,207.8,72.2,1,96,26,10NA5,1,0,NA,0,64,486,550,NA
1918,66,2,R,6,RBE38,RBE,86,19-Oct-11,227,72.3,1,101,24,6NA6,3,0,NA,0,33,330,363,NA
1887,65,3,R,6,DU4,DU,19,19-Oct-11,237,72.3,1,101,27,8NA8,3,0,NA,0,18,442,460,NA
1457,49,27,R,4,AC20,AC,11,18-Oct-11,305.3,72.4,1,100,27,10,4,0,NA,0,84,398,482,NA
2787,96,23,R,8,HTR43,HTR,62,21-Oct-11,150.9,72.5,1,102,20,8NA1,1,0,NA,0,162,586,748,NA
2465,84,9,R,7,AC20,AC,11,20-Oct-11,221.5,72.6,1,102,26,7NA9,3,0,NA,0,140,636,776,NA
2499,86,15,R,7,HTR30,HTR,61,20-Oct-11,268,72.7,1,102,36,7NA9,4,0,NA,0,151,374,525,NA
1338,46,4,Mix,4,WT37,WT,111,18-Oct-11,322,72.7,1,100,29,7NA2,3,0,NA,0,211,274,485,NA
2501,86,17,R,7,HTD32,HTD,52,20-Oct-11,232.9,73.2,1,102,26,8NA8,4,0,NA,0,97,565,662,NA
877,31,11,Mix,3,AC11,AC,6,18-Oct-11,227,73.3,1,98,13,24NA7,1,0,NA,0,536,528,1064,NA
1910,65,26,R,6,DU28,DU,22,19-Oct-11,338,73.5,1,101,30,22,3,0,NA,0,70,358,428,NA
1620,56,2,R,5,KA1,KA,63,19-Oct-11,247.2,73.8,1,100,31,7,4,0,NA,0,47,212,259,NA
1622,56,4,R,5,DE11,DE,15,19-Oct-11,189.3,74.1,1,100,23,7NA5,3,0,NA,0,49,307,356,NA
2780,96,16,R,8,RBE53,RBE,92,21-Oct-11,328.9,74.1,1,102,26,13,4,0,NA,0,63,488,551,NA
1505,51,11,R,4,FOR1,FOR,33,18-Oct-11,249.5,74.2,1,100,39,7NA4,5,0,NA,0,36,193,229,NA
133,5,5,Mix,1,AC7,AC,5,17-Oct-11,220,74.3,1,94,19,11NA7,1,0,NA,0,99,378,477,NA
1885,65,1,R,6,AC15,AC,10,19-Oct-11,235,74.3,1,101,24,10NA1,3,0,NA,0,18,273,291,NA
2057,71,17,R,6,FOR18,FOR,36,19-Oct-11,224.9,74.4,1,102,27,10NA4,1,0,NA,0,104,592,696,NA
1660,57,10,Mix,5,RBE34,RBE,85,19-Oct-11,375.3,74.5,1,100,36,6NA9,1,0,NA,0,182,443,625,NA
36,2,4,R,1,WR40a,WR,102,17-Oct-11,241,74.6,1,93,17,15NA4,1,0,NA,0,43,347,390,NA
233,9,13,R,1,AC7,AC,5,17-Oct-11,144.8,75,1,94,16,10NA9,1,0,NA,0,73,407,480,NA
484,17,12,Mix,2,HTD9,HTD,45,17-Oct-11,112.547,75.05,1,84,10,NA,NA,0,NA,0,31,108,139,NA
1631,56,13,R,5,DU17,DU,20,19-Oct-11,209,75.1,1,100,19,10NA5,4,0,NA,0,100,463,563,NA
570,20,20,R,2,WR18,WR,95,17-Oct-11,192.2,75.3,1,96,23,10NA6,2,0,NA,0,104,682,786,NA
962,34,4,R,3,WR42,WR,99,18-Oct-11,310,75.5,1,99,29,10NA1,4,0,NA,0,136,745,881,NA
1506,51,12,R,4,DU4,DU,19,18-Oct-11,227,75.6,1,100,31,6NA9,4,0,NA,0,61,349,410,NA
1747,60,1,R,5,F217,F2,25,19-Oct-11,200,75.8,1,100,21,9,1,0,NA,0,48,361,409,NA
217,8,11,R,1,RBE14,RBE,75,17-Oct-11,223.5,76,1,94,18,10NA4,1,0,NA,0,61,373,434,NA
170,6,10,Mix,1,WR18,WR,95,17-Oct-11,176,76.1,1,94,19,11,2,0,NA,0,173,253,426,NA
216,8,10,R,1,DU3,DU,18,17-Oct-11,158.8,76.2,1,94,19,9NA8,1,0,NA,0,29,150,179,NA
1847,63,23,R,5,F211,F2,24,19-Oct-11,228,76.3,1,101,31,6NA3,3,0,NA,0,154,516,670,NA
1455,49,25,R,4,F211,F2,24,18-Oct-11,324.4,76.4,1,100,26,10NA2,5,0,NA,0,70,525,595,NA
1476,50,14,R,4,FOR19,FOR,37,18-Oct-11,242,76.5,1,100,24,7,4,0,NA,0,222,806,1028,NA
54,2,22,R,1,KA1,KA,63,17-Oct-11,249.1,76.6,1,93,12,19NA6,1,0,NA,0,105,404,509,NA
1491,50,29,R,4,F218,F2,26,18-Oct-11,270,76.6,1,100,31,10NA4,4,0,NA,0,76,463,539,NA
2104,72,32,Mix,6,AC21,AC,12,19-Oct-11,166.1,76.9,1,102,15,6NA2,1,0,NA,0,221,344,565,NA
1553,53,13,Mix,5,AC21,AC,12,19-Oct-11,107.6797,77.12,1,82,11,NA,NA,0,NA,0,71,119,190,NA
416,15,8,Mix,2,WT23,WT,105,17-Oct-11,183.3,77.3,1,95,17,9NA6,1,0,NA,0,83,332,415,NA
975,34,17,R,3,FOR43,FOR,42,18-Oct-11,215.9,77.7,1,99,28,10NA7,4,0,NA,0,250,685,935,NA
1896,65,12,R,6,RBE21,RBE,79,19-Oct-11,207,77.8,1,101,18,7,3,0,NA,0,20,330,350,NA
37,2,5,R,1,FOR15,FOR,35,17-Oct-11,211,77.9,1,93,17,11NA1,1,0,NA,0,42,314,356,NA
1343,46,9,Mix,4,AC7,AC,5,18-Oct-11,264,77.9,1,100,23,10NA2,1,0,NA,0,96,265,361,NA
1358,46,24,Mix,4,HTD28,HTD,51,18-Oct-11,206.1,78,1,100,31,5NA5,4,0,NA,0,94,499,593,NA
1768,60,22,R,5,WT11,WT,103,19-Oct-11,335,78.2,1,100,35,7NA1,4,0,NA,0,39,435,474,NA
1391,47,25,R,4,AC11,AC,6,18-Oct-11,272,78.4,1,100,10,42,1,0,NA,0,132,557,689,NA
672,24,12,Mix,3,FOR39,FOR,41,18-Oct-11,302.2,78.4,1,95,37,12,5,0,NA,0,301,859,1160,NA
1625,56,7,R,5,F218,F2,26,19-Oct-11,218.4,78.7,1,100,23,8NA5,3,0,NA,0,66,357,423,NA
1667,57,17,Mix,5,WR34,WR,98,19-Oct-11,185,78.8,1,100,25,7NA5,1,0,NA,0,398,463,861,NA
1481,50,19,R,4,WR45,WR,100,18-Oct-11,350,78.9,1,100,45,14NA5,5,0,NA,0,190,640,830,NA
2187,75,19,Mix,6,AC11,AC,6,19-Oct-11,384.8,79.5,1,102,8,42,1,0,NA,0,66,94,160,NA
2503,86,19,R,7,WT32,WT,108,20-Oct-11,286,80.1,1,102,34,10NA5,4,0,NA,0,136,714,850,NA
431,15,23,Mix,2,DU4,DU,19,17-Oct-11,179.1,80.3,1,95,20,10,1,0,NA,0,146,575,721,NA
1008,35,18,Mix,3,AC4,AC,4,18-Oct-11,183.2,80.4,1,85,20,6NA9,1,0,NA,0,736,417,1153,NA
493,17,21,Mix,2,RBE45,RBE,89,17-Oct-11,146.9,80.41,1,76,16,NA,NA,0,NA,0,24,139,163,NA
1395,47,29,R,4,WR18,WR,95,18-Oct-11,210,80.5,1,100,25,7NA7,1,0,NA,0,135,818,953,NA
1321,45,15,Mix,4,AC21,AC,12,18-Oct-11,203,81.1,1,100,26,7NA1,3,0,NA,0,278,316,594,NA
1823,62,13,Mix,5,F217,F2,25,19-Oct-11,209,81.5,1,101,32,7NA6,2,0,NA,0,219,450,669,NA
1755,60,9,R,5,F224,F2,29,19-Oct-11,253,81.5,1,100,35,6NA8,4,0,NA,0,82,543,625,NA
2506,86,22,R,7,DE11,DE,15,20-Oct-11,328,82,1,102,41,8NA9,5,0,NA,0,156,536,692,NA
972,34,14,R,3,FOR38,FOR,40,18-Oct-11,317.7,82.1,1,99,31,10NA2,3,0,NA,0,177,593,770,NA
39,2,7,R,1,DU28,DU,22,17-Oct-11,340.3,82.3,1,93,19,26NA5,1,0,NA,0,52,368,420,NA
1749,60,3,R,5,WT30,WT,106,19-Oct-11,374,82.3,1,100,39,9,4,0,NA,0,285,808,1093,NA
1895,65,11,R,6,AC20,AC,11,19-Oct-11,292,82.7,1,101,31,8,4,0,NA,0,30,455,485,NA
1366,46,32,Mix,4,F221,F2,28,18-Oct-11,157,83.1,1,100,15,8NA4,1,0,NA,0,89,201,290,NA
2069,71,29,R,6,HTD2,HTD,43,19-Oct-11,283.5,83.1,1,102,25,5NA6,4,0,NA,0,75,482,557,NA
1642,56,24,R,5,WT23,WT,105,19-Oct-11,353.8,83.1,1,100,37,8NA6,4,0,NA,0,71,357,428,NA
762,27,6,R,3,HTD19,HTD,47,18-Oct-11,204.2,83.2,1,97,17,10NA5,1,0,NA,0,179,879,1058,NA
1034,36,12,Mix,3,WR18,WR,95,18-Oct-11,145,83.5,1,99,19,8NA1,2,0,NA,0,188,655,843,NA
1646,56,28,R,5,WR22,WR,96,19-Oct-11,286.7,84.1,1,100,34,6,5,0,NA,0,292,727,1019,NA
1381,47,15,R,4,AC21,AC,12,18-Oct-11,310,84.1,1,100,29,9NA2,3,0,NA,0,104,577,681,NA
2020,70,12,R,6,HTD19,HTD,47,19-Oct-11,269.4,85.5,1,102,23,10NA2,2,0,NA,0,127,653,780,NA
1487,50,25,R,4,FOR38,FOR,40,18-Oct-11,329,85.6,1,100,34,7NA8,4,0,NA,0,188,561,749,NA
2558,88,14,R,8,HTD28,HTD,51,21-Oct-11,339.4,85.6,1,102,42,9NA4,5,0,NA,0,231,708,939,NA
1355,46,21,Mix,4,HTR19,HTR,59,18-Oct-11,212.4,86,1,100,37,6,4,0,NA,0,386,423,809,NA
2362,81,2,R,7,AC15,AC,10,20-Oct-11,240.9,86.2,1,102,37,9NA5,3,0,NA,0,288,1192,1480,NA
1762,60,16,R,5,AC14,AC,9,19-Oct-11,227,86.9,1,100,26,8NA7,2,0,NA,0,81,445,526,NA
176,7,2,Mix,1,F226,F2,30,17-Oct-11,207.1,86.99,1,107,27,7NA9,1,0,NA,0,140,698,838,NA
963,34,5,R,3,RBE38,RBE,86,18-Oct-11,233.8,87.2,1,99,19,8,2,0,NA,0,72,279,351,NA
969,34,11,R,3,HTR25,HTR,60,18-Oct-11,194.9,87.4,1,99,28,6NA6,4,0,NA,0,192,553,745,NA
1466,50,4,R,4,RBE20,RBE,78,18-Oct-11,280.7,87.5,1,100,32,7,5,0,NA,0,60,569,629,NA
1201,41,23,Mix,4,AC21,AC,12,18-Oct-11,179.2,87.8,1,99,24,7NA5,3,0,NA,0,110,238,348,NA
2560,88,16,R,8,HTR15,HTR,58,21-Oct-11,354.6,88,1,102,31,10NA6,5,0,NA,0,230,909,1139,NA
979,34,21,R,3,WT32,WT,108,18-Oct-11,271.9,88.2,1,99,28,8NA4,4,0,NA,0,29,281,310,NA
2497,86,13,R,7,WR34,WR,98,20-Oct-11,263,88.3,1,102,27,9NA4,1,0,NA,0,133,637,770,NA
1751,60,5,R,5,WR18,WR,95,19-Oct-11,253,88.9,1,100,28,9NA7,4,0,NA,0,110,600,710,NA
1472,50,10,R,4,AC4,AC,4,18-Oct-11,246.7,89,1,100,24,7NA6,4,0,NA,0,101,409,510,NA
1453,49,23,R,4,AC3,AC,3,18-Oct-11,360,89.5,1,100,36,11NA6,4,0,NA,0,109,577,686,NA
778,27,22,R,3,DU26,DU,21,18-Oct-11,188.2,89.6,1,97,31,8NA5,4,0,NA,0,192,765,957,NA
986,34,28,R,3,F217,F2,25,18-Oct-11,206.6,89.6,1,99,26,10NA4,1,0,NA,0,132,321,453,NA
1480,50,18,R,4,FOR26,FOR,38,18-Oct-11,343,90.1,1,100,41,18,5,0,NA,0,73,683,756,NA
1920,66,4,R,6,DU3,DU,18,19-Oct-11,371,90.1,1,101,40,6NA2,5,0,NA,0,85,700,785,NA
1810,61,32,Mix,5,HTD19,HTD,47,19-Oct-11,204,90.7,1,100,18,8NA5,1,0,NA,0,107,420,527,NA
507,18,3,R,2,KA17,KA,69,17-Oct-11,237.7,90.7,1,96,34,7NA3,1,0,NA,0,261,626,887,NA
995,35,5,Mix,3,HTR30,HTR,61,18-Oct-11,262,90.7,1,99,32,6NA6,4,0,NA,0,443,398,841,NA
2034,70,26,R,6,RBE23,RBE,80,19-Oct-11,292.6,91.2,1,102,35,7NA2,3,0,NA,0,430,1165,1595,NA
1486,50,24,R,4,RBE23,RBE,80,18-Oct-11,276,91.3,1,100,34,7NA2,6,0,NA,0,237,910,1147,NA
555,20,5,R,2,WT37,WT,111,17-Oct-11,199.8,91.7,1,96,31,7,1,0,NA,0,744,1041,1785,NA
1915,65,31,R,6,FOR38,FOR,40,19-Oct-11,275,91.8,1,101,33,6NA5,5,0,NA,0,277,778,1055,NA
2025,70,17,R,6,F224,F2,29,19-Oct-11,270.5,92.4,1,102,29,7NA7,4,0,NA,0,117,498,615,NA
1764,60,18,R,5,WT37,WT,111,19-Oct-11,349,93.4,1,100,41,8NA5,1,0,NA,0,88,301,389,NA
2397,82,5,R,7,F211,F2,24,20-Oct-11,300,93.6,1,102,22,10,3,0,NA,0,330,1059,1389,NA
2550,88,6,R,8,FOR38,FOR,40,21-Oct-11,450.6,93.8,1,102,41,9NA5,5,0,NA,0,767,1168,1935,NA
513,18,9,R,2,WR45,WR,100,17-Oct-11,215.3,94,1,96,31,NA,NA,0,NA,0,167,555,722,NA
2507,86,23,R,7,WT37,WT,111,20-Oct-11,281.3,94,1,102,40,8NA9,4,0,NA,0,497,921,1418,NA
1818,62,8,Mix,5,DU4,DU,19,19-Oct-11,268.5,94.49,1,74,27,NA,NA,0,NA,0,24,451,475,NA
293,11,9,R,1,AC21,AC,12,17-Oct-11,252.3,94.8,1,95,21,10NA6,2,0,NA,0,117,462,579,NA
1661,57,11,Mix,5,F221,F2,28,19-Oct-11,234,94.9,1,100,24,6NA7,3,0,NA,0,234,443,677,NA
2066,71,26,R,6,RBE25,RBE,82,19-Oct-11,410.2,95.4,1,102,37,8NA9,6,0,NA,0,342,1095,1437,NA
2033,70,25,R,6,DU26,DU,21,19-Oct-11,289.9,97.6,1,102,30,18,5,0,NA,0,290,845,1135,NA
1416,48,18,Mix,4,F211,F2,24,18-Oct-11,272.8,98.2,1,100,26,8NA8,4,0,NA,0,436,521,957,NA
2712,93,26,Mix,8,FOR39,FOR,41,21-Oct-11,371.2,98.4,1,102,29,11NA1,5,0,NA,0,351,1188,1539,NA
1318,45,12,Mix,4,F221,F2,28,18-Oct-11,236,98.5,1,100,20,8,2,0,NA,0,120,364,484,NA
486,17,14,Mix,2,WT32,WT,108,17-Oct-11,237.5,99.29,0,107,26,NA,NA,0,NA,0,66,463,529,NA
2643,91,21,R,8,WT37,WT,111,21-Oct-11,317.3,99.5,1,102,34,9NA1,4,0,NA,0,378,835,1213,NA
1752,60,6,R,5,FOR28,FOR,39,19-Oct-11,427,99.8,1,100,21,30NA8,3,0,NA,0,58,496,554,NA
1892,65,8,R,6,DE7,DE,14,19-Oct-11,296,100.2,1,101,27,8NA3,4,0,NA,0,69,705,774,NA
1889,65,5,R,6,RBE20,RBE,78,19-Oct-11,269,100.3,1,101,34,7NA6,4,0,NA,0,3,201,204,NA
2029,70,21,R,6,F228,F2,32,19-Oct-11,364.6,101,1,102,37,9,5,0,NA,0,106,681,787,NA
2460,84,4,R,7,AC4,AC,4,20-Oct-11,354,101.5,1,102,32,7NA3,3,0,NA,0,119,903,1022,NA
1041,36,19,Mix,3,KA17,KA,69,18-Oct-11,154.8,101.9,1,99,31,6NA5,3,0,NA,0,223,423,646,NA
980,34,22,R,3,F218,F2,26,18-Oct-11,257.3,102.1,1,99,35,11NA1,3,0,NA,0,112,438,550,NA
2378,81,18,R,7,RBE14,RBE,75,20-Oct-11,449.4,102.6,1,102,NA,30,3,0,NA,0,118,874,992,NA
2493,86,9,R,7,RBE45,RBE,89,20-Oct-11,398,102.8,1,102,38,9NA7,5,0,NA,0,68,620,688,NA
1928,66,12,R,6,HTR43,HTR,62,19-Oct-11,321,102.9,1,101,24,7NA5,6,0,NA,0,130,593,723,NA
2010,70,2,R,6,F27,F2,23,19-Oct-11,325.6,103.6,1,102,33,9NA7,3,0,NA,0,51,585,636,NA
1172,40,26,Mix,4,FOR1,FOR,33,18-Oct-11,321,104,1,99,35,6NA7,3,0,NA,0,111,183,294,NA
38,2,6,R,1,F226,F2,30,17-Oct-11,335,104.1,1,93,30,15NA2,1,0,NA,0,131,523,654,NA
2403,82,11,R,7,F27,F2,23,20-Oct-11,289,104.4,1,102,23,8NA1,1,0,NA,0,263,1081,1344,NA
2480,85,10,Mix,7,HTR43,HTR,62,20-Oct-11,310.5,104.4,1,102,28,6NA4,3,0,NA,0,332,628,960,NA
2039,70,31,R,6,WT31,WT,107,19-Oct-11,355.3,104.47,1,102,27,10NA8,4,0,NA,0,100,592,692,NA
1045,36,23,Mix,3,HTD2,HTD,43,18-Oct-11,142.5,104.8,1,99,16,6NA1,2,0,NA,0,187,445,632,NA
2050,71,10,R,6,AC7,AC,5,19-Oct-11,401.3,105,1,102,43,10,4,0,NA,0,235,779,1014,NA
1337,46,3,Mix,4,F224,F2,29,18-Oct-11,311,105.4,1,100,33,7NA9,3,0,NA,0,274,425,699,NA
2183,75,15,Mix,6,RBE4,RBE,74,19-Oct-11,346.4,105.4,1,102,26,6NA5,3,0,NA,0,223,512,735,NA
1347,46,13,Mix,4,HTD15,HTD,46,18-Oct-11,357,105.4,1,100,39,8NA5,4,0,NA,0,494,472,966,NA
1774,60,28,R,5,HTD7,HTD,44,19-Oct-11,246,105.5,1,100,25,10NA2,1,0,NA,0,23,125,148,NA
51,2,19,R,1,WT18,WT,104,17-Oct-11,316.6,105.7,1,93,24,10NA7,1,0,NA,0,57,210,267,NA
514,18,10,R,2,HTD19,HTD,47,17-Oct-11,213.2,105.8,1,96,23,10NA3,1,0,NA,0,81,443,524,NA
2485,86,1,R,7,WR42,WR,99,20-Oct-11,468.8,106.2,1,102,49,8NA2,4,0,NA,0,94,839,933,NA
1447,49,17,R,4,F27,F2,23,18-Oct-11,441.5,106.4,1,100,35,8NA5,5,0,NA,0,109,545,654,NA
557,20,7,R,2,F226,F2,30,17-Oct-11,419.9,106.6,1,96,53,13NA7,3,0,NA,0,169,1121,1290,NA
314,11,30,R,1,WT37,WT,111,17-Oct-11,247.1,107.2,1,95,33,8NA2,3,0,NA,0,115,457,572,NA
1011,35,21,Mix,3,RBE21,RBE,79,18-Oct-11,245.6,107.5,1,99,29,5NA9,1,0,NA,0,290,312,602,NA
1757,60,11,R,5,DU26,DU,21,19-Oct-11,279,107.8,1,100,32,10NA4,4,0,NA,0,124,665,789,NA
2061,71,21,R,6,RBE40,RBE,87,19-Oct-11,292.6,107.8,1,102,28,9NA1,4,0,NA,0,97,776,873,NA
2027,70,19,R,6,F221,F2,28,19-Oct-11,294.9,107.9,1,102,25,9NA5,2,0,NA,0,48,402,450,NA
1639,56,21,R,5,FOR38,FOR,40,19-Oct-11,389.2,107.9,1,100,33,8NA1,4,0,NA,0,371,920,1291,NA
1649,56,31,R,5,AC3,AC,3,19-Oct-11,472.7,108.9,1,100,51,11NA2,6,0,NA,0,263,620,883,NA
1886,65,2,R,6,HTD32,HTD,52,19-Oct-11,267,109.4,1,101,30,7NA8,4,0,NA,0,39,503,542,NA
1308,45,2,Mix,4,RBE38,RBE,86,18-Oct-11,295,109.6,1,100,29,6NA7,3,0,NA,0,86,244,330,NA
1040,36,18,Mix,3,RBE20,RBE,78,18-Oct-11,201,110.2,1,99,32,6NA2,3,0,NA,0,268,482,750,NA
1579,54,7,R,5,RBE4,RBE,74,19-Oct-11,221,110.5,1,100,19,5NA9,1,0,NA,0,246,606,852,NA
2375,81,15,R,7,DU26,DU,21,20-Oct-11,269.4,110.8,1,102,23,9NA5,5,0,NA,0,339,1535,1874,NA
299,11,15,R,1,AC15,AC,10,17-Oct-11,311.7,110.8,1,95,29,13NA5,3,0,NA,0,67,341,408,NA
1369,47,3,R,4,DU26,DU,21,18-Oct-11,326.8,110.9,1,100,28,11NA4,3,0,NA,0,119,1011,1130,NA
1311,45,5,Mix,4,AC4,AC,4,18-Oct-11,273,112.5,1,100,27,8NA3,1,0,NA,0,426,591,1017,NA
1482,50,20,R,4,RBE32,RBE,84,18-Oct-11,475,112.8,1,100,38,9,5,0,NA,0,213,1135,1348,NA
982,34,24,R,3,HTR15,HTR,58,18-Oct-11,279.4,113.9,1,99,50,7NA8,5,0,NA,0,105,545,650,NA
59,2,27,R,1,RBE21,RBE,79,17-Oct-11,310,114,1,93,25,9NA4,4,0,NA,0,50,458,508,NA
2725,94,7,Mix,8,F228,F2,32,21-Oct-11,396.6,114,1,102,24,9NA5,3,0,NA,0,150,912,1062,NA
2769,96,5,R,8,RBE43,RBE,88,21-Oct-11,456.5,114.2,1,102,38,9NA2,5,0,NA,0,276,1183,1459,NA
1627,56,9,R,5,F27,F2,23,19-Oct-11,450,116.1,1,100,29,8NA4,3,0,NA,0,179,816,995,NA
1654,57,4,Mix,5,RBE21,RBE,79,19-Oct-11,290.8,116.2,1,100,29,6NA8,3,0,NA,0,228,401,629,NA
